word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10	word.11	word.12	word.13	word.14	word.15	word.16	word.17	word.18	word.19	word.20	word.21	word.22	word.23	word.24	word.25	word.26	word.27	word.28	word.29	word.30	word.31	word.32	word.33	word.34	word.35	word.36	word.37	word.38	word.39	word.40	word.41	word.42	word.43	word.44	word.45	word.46	word.47	word.48	word.49	word.50	
0.0200550 0.0199585 0.0192845 0.0207389 0.0196593 0.0198789 0.0199582 0.0209695 0.0202402 0.0199840 0.0208396 0.0206289 0.0199314 0.0197755 0.0201939 0.0196039 0.0200852 0.0204757 0.0201751 0.0200319 0.0198075 0.0196814 0.0193433 0.0203812 0.0192483 0.0196576 0.0193745 0.0202488 0.0188560 0.0196885 0.0194217 0.0204357 0.0202695 0.0203608 0.0201922 0.0199279 0.0201167 0.0205280 0.0193047 0.0201641 0.0197691 0.0200656 0.0205439 0.0201871 0.0205473 0.0190900 0.0204966 0.0206821 0.0195981 0.0195436
0.0204510 0.0198218 0.0208189 0.0203062 0.0196733 0.0202919 0.0201637 0.0204452 0.0196601 0.0201702 0.0203615 0.0199113 0.0196313 0.0199406 0.0201467 0.0204162 0.0197748 0.0193518 0.0203685 0.0196987 0.0198858 0.0199534 0.0198446 0.0189823 0.0200011 0.0202345 0.0199189 0.0193661 0.0208659 0.0201653 0.0196214 0.0195477 0.0195267 0.0202167 0.0190794 0.0206119 0.0199901 0.0200661 0.0205769 0.0203491 0.0197511 0.0203876 0.0201360 0.0193353 0.0202532 0.0201994 0.0190383 0.0193281 0.0210763 0.0202873
0.0201655 0.0193402 0.0200037 0.0205059 0.0200126 0.0203482 0.0204092 0.0202852 0.0207125 0.0205556 0.0203335 0.0198661 0.0189852 0.0195592 0.0206537 0.0203704 0.0202886 0.0201938 0.0202144 0.0206018 0.0191562 0.0199618 0.0188587 0.0200323 0.0202711 0.0194039 0.0191832 0.0198351 0.0200627 0.0203912 0.0202722 0.0203666 0.0200750 0.0198244 0.0190612 0.0197064 0.0202709 0.0195055 0.0207465 0.0209561 0.0194240 0.0206721 0.0206511 0.0194814 0.0205270 0.0203833 0.0195943 0.0195549 0.0194381 0.0189274
0.0214435 0.0202446 0.0193855 0.0193986 0.0192452 0.0203340 0.0200353 0.0210304 0.0189804 0.0190232 0.0210036 0.0206504 0.0195656 0.0198828 0.0201651 0.0207400 0.0193295 0.0205857 0.0202356 0.0194345 0.0201608 0.0200054 0.0200593 0.0198965 0.0202803 0.0196084 0.0207291 0.0194000 0.0202848 0.0200789 0.0202165 0.0198797 0.0199469 0.0196980 0.0210424 0.0204522 0.0196945 0.0200457 0.0206505 0.0195804 0.0199716 0.0192975 0.0200151 0.0195286 0.0199287 0.0192119 0.0196996 0.0202343 0.0194964 0.0201925
0.0202835 0.0205469 0.0202253 0.0206549 0.0197457 0.0201803 0.0200948 0.0200888 0.0190361 0.0200766 0.0198492 0.0200250 0.0196515 0.0197692 0.0203115 0.0203579 0.0201384 0.0198438 0.0204157 0.0199439 0.0197301 0.0203885 0.0193717 0.0197850 0.0199501 0.0197903 0.0206103 0.0197466 0.0202258 0.0205270 0.0204427 0.0199677 0.0198633 0.0201744 0.0192609 0.0200023 0.0199316 0.0207836 0.0204307 0.0194935 0.0200031 0.0200242 0.0204344 0.0203977 0.0190947 0.0196340 0.0194620 0.0196247 0.0198214 0.0197885
0.0197077 0.0206599 0.0204878 0.0202542 0.0194547 0.0198455 0.0205783 0.0197525 0.0206330 0.0198183 0.0205391 0.0196565 0.0193678 0.0197887 0.0201435 0.0196022 0.0204289 0.0206619 0.0193851 0.0205789 0.0201023 0.0203399 0.0197889 0.0200590 0.0203237 0.0199413 0.0201055 0.0201102 0.0202575 0.0200176 0.0196471 0.0190045 0.0196493 0.0199646 0.0194090 0.0199633 0.0202460 0.0207930 0.0196237 0.0200424 0.0207358 0.0198014 0.0202593 0.0194059 0.0199792 0.0205368 0.0199304 0.0194894 0.0195904 0.0195381
0.0200471 0.0199514 0.0192778 0.0207316 0.0196781 0.0201900 0.0199512 0.0209589 0.0202329 0.0199769 0.0208323 0.0206217 0.0199243 0.0197699 0.0201868 0.0195971 0.0200782 0.0204685 0.0201681 0.0200250 0.0198006 0.0196745 0.0193365 0.0203741 0.0192415 0.0196471 0.0193678 0.0202418 0.0188493 0.0196817 0.0194021 0.0204285 0.0202624 0.0203537 0.0202109 0.0199209 0.0201096 0.0205209 0.0192979 0.0201570 0.0197622 0.0200585 0.0205367 0.0201801 0.0205400 0.0190834 0.0204868 0.0206749 0.0195912 0.0195399
0.0202765 0.0205458 0.0202215 0.0206929 0.0197451 0.0201945 0.0200943 0.0200851 0.0190355 0.0200761 0.0198486 0.0200245 0.0196504 0.0197687 0.0203100 0.0203561 0.0201379 0.0198433 0.0204153 0.0199421 0.0197285 0.0203880 0.0193712 0.0197845 0.0199495 0.0197890 0.0206084 0.0197461 0.0202254 0.0205253 0.0204398 0.0199672 0.0198628 0.0201740 0.0192605 0.0200019 0.0199311 0.0207831 0.0204302 0.0194931 0.0200013 0.0200237 0.0204339 0.0203961 0.0190943 0.0196336 0.0194610 0.0196230 0.0198210 0.0197880
0.0204220 0.0198136 0.0208635 0.0203050 0.0197187 0.0202901 0.0201515 0.0204347 0.0196574 0.0201579 0.0203587 0.0199085 0.0196285 0.0200040 0.0201372 0.0204097 0.0198568 0.0193450 0.0203656 0.0196923 0.0198796 0.0199462 0.0198419 0.0189796 0.0199983 0.0202315 0.0199122 0.0193634 0.0208515 0.0201587 0.0196186 0.0195396 0.0195240 0.0202139 0.0191249 0.0206044 0.0199827 0.0200634 0.0205740 0.0203420 0.0197444 0.0203751 0.0201277 0.0193293 0.0202459 0.0201966 0.0190355 0.0193219 0.0210680 0.0202845
0.0202703 0.0205457 0.0202186 0.0206923 0.0197456 0.0201948 0.0200948 0.0200822 0.0190358 0.0200766 0.0198491 0.0200317 0.0196502 0.0197692 0.0203095 0.0203554 0.0201384 0.0198438 0.0204158 0.0199414 0.0197278 0.0203885 0.0193717 0.0197850 0.0199500 0.0197887 0.0206076 0.0197466 0.0202258 0.0205244 0.0204379 0.0199677 0.0198632 0.0201745 0.0192610 0.0200024 0.0199316 0.0207836 0.0204306 0.0194936 0.0200004 0.0200242 0.0204344 0.0203955 0.0190948 0.0196341 0.0194609 0.0196223 0.0198215 0.0197884
0.0200468 0.0199519 0.0192784 0.0207320 0.0196779 0.0201809 0.0199517 0.0209562 0.0202332 0.0199787 0.0208328 0.0206261 0.0199249 0.0197704 0.0201874 0.0195977 0.0200803 0.0204691 0.0201687 0.0200256 0.0198012 0.0196751 0.0193370 0.0203747 0.0192420 0.0196441 0.0193683 0.0202424 0.0188497 0.0196822 0.0193899 0.0204291 0.0202629 0.0203543 0.0202107 0.0199214 0.0201101 0.0205215 0.0192984 0.0201576 0.0197628 0.0200590 0.0205373 0.0201807 0.0205406 0.0190839 0.0204848 0.0206755 0.0195917 0.0195404
0.0200747 0.0205188 0.0202036 0.0195908 0.0200244 0.0199236 0.0206760 0.0202873 0.0195432 0.0198377 0.0202657 0.0203867 0.0191936 0.0197540 0.0197129 0.0199810 0.0201559 0.0203536 0.0195270 0.0194859 0.0199724 0.0200325 0.0199003 0.0198087 0.0192554 0.0207212 0.0194878 0.0199144 0.0198045 0.0208752 0.0197939 0.0203370 0.0189250 0.0199882 0.0202294 0.0200105 0.0205745 0.0201172 0.0193466 0.0199912 0.0206520 0.0206415 0.0202320 0.0198834 0.0200390 0.0197842 0.0201134 0.0196710 0.0201516 0.0202495
0.0201601 0.0193355 0.0200009 0.0205295 0.0200226 0.0203862 0.0204063 0.0202823 0.0207091 0.0205528 0.0203605 0.0198672 0.0189803 0.0195564 0.0206508 0.0203676 0.0202857 0.0201910 0.0202364 0.0205989 0.0191535 0.0199590 0.0188559 0.0200295 0.0202681 0.0194012 0.0191805 0.0198323 0.0200591 0.0203884 0.0202681 0.0203637 0.0200720 0.0198216 0.0190715 0.0197036 0.0202681 0.0195027 0.0207434 0.0209531 0.0194213 0.0206685 0.0206482 0.0194786 0.0205241 0.0203804 0.0195916 0.0195521 0.0194354 0.0189245
0.0204361 0.0205515 0.0204118 0.0197685 0.0194554 0.0209134 0.0203168 0.0203310 0.0203811 0.0199958 0.0192859 0.0199295 0.0204469 0.0204209 0.0203602 0.0203308 0.0191376 0.0204410 0.0195025 0.0203010 0.0203330 0.0197640 0.0189154 0.0200993 0.0197720 0.0202084 0.0201828 0.0198099 0.0192580 0.0197473 0.0200044 0.0206226 0.0201854 0.0205809 0.0205143 0.0198866 0.0202223 0.0197020 0.0194851 0.0194681 0.0202299 0.0200378 0.0200712 0.0200044 0.0200396 0.0197904 0.0196437 0.0195122 0.0194531 0.0197382
0.0200365 0.0199447 0.0192688 0.0207217 0.0196678 0.0201682 0.0199417 0.0209449 0.0202231 0.0199687 0.0208224 0.0206158 0.0199149 0.0197606 0.0201773 0.0195879 0.0200703 0.0204588 0.0206642 0.0200156 0.0197914 0.0196652 0.0193274 0.0203645 0.0192324 0.0196333 0.0193587 0.0202323 0.0188403 0.0196724 0.0193768 0.0204189 0.0202528 0.0203442 0.0202004 0.0199115 0.0201001 0.0205113 0.0192888 0.0201475 0.0197529 0.0200490 0.0205270 0.0201706 0.0205304 0.0190744 0.0204739 0.0206652 0.0195819 0.0195306
0.0204327 0.0206019 0.0204102 0.0197673 0.0194540 0.0209122 0.0203156 0.0203295 0.0203801 0.0199945 0.0192849 0.0199287 0.0204459 0.0204198 0.0203591 0.0203298 0.0191367 0.0204401 0.0195017 0.0202999 0.0203320 0.0197631 0.0189147 0.0200986 0.0197712 0.0202077 0.0201817 0.0198092 0.0192573 0.0197462 0.0200036 0.0206216 0.0201846 0.0205801 0.0205129 0.0198856 0.0202214 0.0197009 0.0194843 0.0194672 0.0202288 0.0200370 0.0200702 0.0200034 0.0200387 0.0197897 0.0196430 0.0195111 0.0194521 0.0197374
0.0204014 0.0199672 0.0208503 0.0202964 0.0197092 0.0202770 0.0201387 0.0204226 0.0196491 0.0202156 0.0203518 0.0199001 0.0196202 0.0199917 0.0201257 0.0206015 0.0198463 0.0193350 0.0203571 0.0196824 0.0198697 0.0199357 0.0198335 0.0189717 0.0199899 0.0202229 0.0199020 0.0193552 0.0208375 0.0201485 0.0196104 0.0195289 0.0195158 0.0202054 0.0191156 0.0205937 0.0199721 0.0201267 0.0205654 0.0203315 0.0197343 0.0203621 0.0201167 0.0193197 0.0202353 0.0201881 0.0190274 0.0193122 0.0210567 0.0202760
0.0202503 0.0205778 0.0202053 0.0206832 0.0197434 0.0201879 0.0200883 0.0200689 0.0190292 0.0200701 0.0198822 0.0200250 0.0196424 0.0197628 0.0203009 0.0203476 0.0201319 0.0198374 0.0206126 0.0199324 0.0197190 0.0203819 0.0193653 0.0197830 0.0199434 0.0197807 0.0205981 0.0197402 0.0202192 0.0205151 0.0204263 0.0199612 0.0198566 0.0201679 0.0192547 0.0199959 0.0199252 0.0208723 0.0204239 0.0194872 0.0199912 0.0200177 0.0204278 0.0203865 0.0190886 0.0196277 0.0194534 0.0196135 0.0198150 0.0197818
0.0201583 0.0193716 0.0199999 0.0205273 0.0200239 0.0203844 0.0204053 0.0202813 0.0207079 0.0205518 0.0203588 0.0198662 0.0189786 0.0195555 0.0206498 0.0203791 0.0202848 0.0201900 0.0202349 0.0205979 0.0191526 0.0199580 0.0188550 0.0200311 0.0202671 0.0194003 0.0191795 0.0198314 0.0200579 0.0203874 0.0202667 0.0203627 0.0200709 0.0198206 0.0190703 0.0197027 0.0202671 0.0195018 0.0207424 0.0209521 0.0194203 0.0206673 0.0206472 0.0194777 0.0205231 0.0203795 0.0195906 0.0195512 0.0194344 0.0189235
0.0200363 0.0199499 0.0192690 0.0207219 0.0196702 0.0201631 0.0199419 0.0209434 0.0202232 0.0199689 0.0208227 0.0206160 0.0199151 0.0197608 0.0201776 0.0195915 0.0200722 0.0204591 0.0206557 0.0200159 0.0197916 0.0196655 0.0193276 0.0203674 0.0192326 0.0196316 0.0193590 0.0202326 0.0188405 0.0196727 0.0193699 0.0204191 0.0202530 0.0203445 0.0202003 0.0199117 0.0201004 0.0205116 0.0192890 0.0201478 0.0197532 0.0200492 0.0205273 0.0201709 0.0205306 0.0190747 0.0204728 0.0206655 0.0195822 0.0195308
0.0203902 0.0199597 0.0208444 0.0202937 0.0197072 0.0202711 0.0201330 0.0204174 0.0196466 0.0202085 0.0203491 0.0198976 0.0196176 0.0199864 0.0201209 0.0205939 0.0199261 0.0193312 0.0203545 0.0196786 0.0198660 0.0199317 0.0198310 0.0189692 0.0199873 0.0202202 0.0198981 0.0194119 0.0208311 0.0201446 0.0196078 0.0195246 0.0195133 0.0202619 0.0191122 0.0205895 0.0199680 0.0201228 0.0205627 0.0203275 0.0197304 0.0203562 0.0201123 0.0193161 0.0202312 0.0201855 0.0190249 0.0193086 0.0210523 0.0202734
0.0202403 0.0205730 0.0201968 0.0206786 0.0197729 0.0201849 0.0200858 0.0200606 0.0190265 0.0200675 0.0198786 0.0200223 0.0196386 0.0197603 0.0202965 0.0203427 0.0201294 0.0198349 0.0206047 0.0199276 0.0197144 0.0203793 0.0193628 0.0197803 0.0199408 0.0197768 0.0205931 0.0198158 0.0202166 0.0205102 0.0204194 0.0199587 0.0198540 0.0202434 0.0192523 0.0199934 0.0199226 0.0208672 0.0204212 0.0194848 0.0199862 0.0200151 0.0204252 0.0203820 0.0190862 0.0196252 0.0194499 0.0196088 0.0198125 0.0197792
0.0202386 0.0205729 0.0201961 0.0206785 0.0197729 0.0201851 0.0200860 0.0200598 0.0190266 0.0200678 0.0198786 0.0200225 0.0196387 0.0197605 0.0202965 0.0203426 0.0201296 0.0198351 0.0206041 0.0199275 0.0197143 0.0203796 0.0193630 0.0197806 0.0199410 0.0197768 0.0205930 0.0198156 0.0202169 0.0205100 0.0204190 0.0199589 0.0198542 0.0202433 0.0192525 0.0199936 0.0199229 0.0208671 0.0204214 0.0194850 0.0199861 0.0200153 0.0204255 0.0203819 0.0190864 0.0196255 0.0194499 0.0196087 0.0198128 0.0197794
0.0203804 0.0199535 0.0209384 0.0202918 0.0197045 0.0202662 0.0201924 0.0204132 0.0196448 0.0202026 0.0203472 0.0198958 0.0196158 0.0199820 0.0201170 0.0205875 0.0199214 0.0193281 0.0203526 0.0196758 0.0198632 0.0199285 0.0198292 0.0189675 0.0199855 0.0202183 0.0198951 0.0194091 0.0208257 0.0201416 0.0196061 0.0195212 0.0195115 0.0202591 0.0191097 0.0205862 0.0199648 0.0201197 0.0205608 0.0203244 0.0197274 0.0203515 0.0201088 0.0193133 0.0202281 0.0201837 0.0190231 0.0193057 0.0210487 0.0202715
